Gene_id	Percent_A7	Percent_E5	Percent_B11	MaxRedPercentDif	MeanRedPercent	MaxRedPercent	Interval	areaFC	area_A7	area_E5	area_B11	MaxArea	MinArea	MeanPercent	rel_A7	rel_E5	rel_B11	Chrom	Start	Stop	Type	Strand	Name	Annot	Is_tRNA	Gene_name	Family	SubFamily	Label	Family_Grouped	Variant	Gam_specific	Difpeaks_12B_10G	Difpeaks_A7_E5	Difpeaks_A7_B11	Difpeaks_E5_B11
PF3D7_0522600	89.44265809217578	89.65702036441586	87.95998570918185	1.697034655234006	89.01988805525782	89.65702036441586	Right	0.23348641272553836	47.3602886258663	49.1367323400367	50.8509104961131	50.8509104961131	47.3602886258663	66.78303368825274	min	mid	max	Pf3D7_05_v3	939096	942014	protein_coding_gene	+	NA	magnesium transporter NIPA, putative	FALSE	NA	NA	NA	PF3D7_0522600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0522700	89.35334047874241	89.0139335476956	84.54805287602716	4.805287602715254	87.63844230082172	89.35334047874241	Left	0.42944333199734186	5.50556728464164	2.7445338837173	9.16471169707756	9.16471169707756	2.7445338837173	46.666084831558734	mid	min	max	Pf3D7_05_v3	942426	944106	protein_coding_gene	+	SufA	iron-sulfur cluster assembly protein SufA	FALSE	SufA	NA	NA	PF3D7_0522700: SufA	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0522800	43.6584494462308	49.16041443372633	45.837799214005	5.501964987495533	46.21888769798738	49.16041443372633	Mid	0.2075420725175051	19.313075997603	20.516526142914	22.4158299817397	22.4158299817397	19.313075997603	67.08849711991621	min	mid	max	Pf3D7_05_v3	943730	945784	protein_coding_gene	-	BUD31	pre-mRNA-splicing factor BUD31, putative	FALSE	BUD31	NA	NA	PF3D7_0522800: BUD31	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0522900	10.593068953197571	10.45016077170418	9.592711682743838	1.0003572704537333	10.211980469215197	10.593068953197571	Left	1.1011214030889367	10.591077061582	14.496246494029	27.0528420377616	27.0528420377616	10.591077061582	9.619916215744459	min	min	max	Pf3D7_05_v3	948229	953960	protein_coding_gene	+	NA	zinc finger protein, putative	FALSE	NA	NA	NA	PF3D7_0522900	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523000	85.58413719185424	87.22758127902821	89.06752411575563	3.483386923901392	87.29308086221269	89.06752411575563	Left	0.2866881724852173	30.632777089688	28.3427747457613	32.6287629244153	32.6287629244153	28.3427747457613	86.64470239134229	mid	min	max	Pf3D7_05_v3	955954	963095	protein_coding_gene	+	MDR1	multidrug resistance protein 1	FALSE	MDR1	NA	NA	PF3D7_0523000: MDR1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523100	36.691675598428006	37.67416934619507	47.391925687745626	10.70025008931762	40.5859235441229	47.391925687745626	Mid	0.2822570180989098	16.7738050434289	16.9613985619866	20.9935474640076	20.9935474640076	16.7738050434289	62.6789142956886	min	min	max	Pf3D7_05_v3	962442	965404	protein_coding_gene	-	NA	mitochondrial-processing peptidase subunit alpha, putative	FALSE	NA	NA	NA	PF3D7_0523100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523200	28.38513754912469	28.635226866738122	26.920328688817435	1.7148981779206878	27.980231034893414	28.635226866738122	Right	0.12083782109625414	14.4993718641969	15.5980995012258	16.3058972895859	16.3058972895859	14.4993718641969	32.86568336533426	min	mid	max	Pf3D7_05_v3	965465	970150	protein_coding_gene	+	NA	heptatricopeptide repeat-containing protein, putative	FALSE	NA	NA	NA	PF3D7_0523200	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523300	51.089674883887106	50.10718113612004	40.71096820292962	10.378706680957485	47.30260807431225	51.089674883887106	Left	0.12610296723310369	14.4626036282965	13.4212278045353	15.3064671646702	15.3064671646702	13.4212278045353	62.31454005934718	mid	min	max	Pf3D7_05_v3	969838	971652	protein_coding_gene	-	NA	cytochrome c oxidase subunit ApiCOX18, putative	FALSE	NA	NA	NA	PF3D7_0523300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523400	82.88674526616649	85.79849946409432	85.24473026080743	2.9117541979278343	84.64332499702275	85.79849946409432	Left	0.2381725080612609	6.00251612872984	2.44183713321399	5.9506292344196	6.00251612872984	2.44183713321399	72.23773782510037	max	min	max	Pf3D7_05_v3	973037	976138	protein_coding_gene	+	DNAJ	DnaJ protein, putative	FALSE	NA	DNAJ	dnaj_III	PF3D7_0523400: DNAJ	Other CVGs	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523500	8.6638085030368	8.324401571989997	11.325473383351197	3.0010718113612	9.437894486125998	11.325473383351197	Mid	0.7208507352531969	55.5235658997447	58.1027762889445	66.30028439178	66.30028439178	55.5235658997447	27.295339500785477	min	min	max	Pf3D7_05_v3	976449	978046	protein_coding_gene	-	NA	dynein light chain Tctex-type, putative	FALSE	NA	NA	NA	PF3D7_0523500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523600	61.41479099678456	55.841371918542336	53.340478742408	8.074312254376558	56.86554721924497	61.41479099678456	Left	0.15469910252729702	3.65558009241995	3.91328194933472	5.96833167520304	5.96833167520304	3.65558009241995	59.9406528189911	min	min	max	Pf3D7_05_v3	978380	979999	protein_coding_gene	+	NA	conserved protein, unknown function	FALSE	NA	NA	NA	PF3D7_0523600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523700	14.826723829939265	17.309753483386924	17.667023937120398	2.8403001071811325	16.601167083482196	17.667023937120398	Left	0.26819488897735816	54.3214585417775	51.8306867397101	50.311944951566	54.3214585417775	50.311944951566	20.95042764880433	max	mid	min	Pf3D7_05_v3	980468	986038	protein_coding_gene	-	NA	conserved Plasmodium membrane protein, unknown function	FALSE	NA	NA	NA	PF3D7_0523700	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523800	56.127188281529115	54.71596998928189	57.234726688102896	2.518756698821008	56.0259616529713	57.234726688102896	Left	0.29611079140528446	13.7676204986002	12.6700842534552	17.0969405849642	17.0969405849642	12.6700842534552	55.057601675685106	min	min	max	Pf3D7_05_v3	987075	992081	protein_coding_gene	+	NA	divalent metal transporter, putative	FALSE	NA	NA	NA	PF3D7_0523800	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0523900	77.72418720971775	71.97213290460878	77.70632368703109	5.75205430510897	75.80088126711921	77.72418720971775	Left	0.402791706868705	10.2793917953958	9.36976184001286	15.3914978577	15.3914978577	9.36976184001286	49.380345610054114	min	min	max	Pf3D7_05_v3	992759	997375	protein_coding_gene	-	NA	MerC domain-containing protein, putative	FALSE	NA	NA	NA	PF3D7_0523900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524000	86.19149696320115	88.17434798142195	89.87138263665595	3.6798856734548053	88.07907586042634	89.87138263665595	Mid	0.1397513864586019	23.4502384780764	24.427562042432	25.5395217056325	25.5395217056325	23.4502384780764	93.41071740268808	min	mid	max	Pf3D7_05_v3	995781	1002522	protein_coding_gene	+	KASbeta	karyopherin beta	FALSE	KASbeta	NA	NA	PF3D7_0524000: KASbeta	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524100	59.86066452304395	59.89639156841729	61.64701679171133	1.786352268667379	60.46802429439086	61.64701679171133	Right	0.0852441946420709	5.6797641349272	6.95416484482616	6.12932869474733	6.95416484482616	5.6797641349272	58.36097050096003	min	max	mid	Pf3D7_05_v3	1002546	1008230	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0524100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524200	16.505894962486604	15.23758485173276	16.041443372633083	1.268310110753843	15.928307728950816	16.505894962486604	Left	0.832377732069699	11.2029918183333	19.4303532589567	23.6470389127753	23.6470389127753	11.2029918183333	17.535782859137722	min	mid	max	Pf3D7_05_v3	1008262	1010159	protein_coding_gene	-	NA	conserved Plasmodium membrane protein, unknown function	FALSE	NA	NA	NA	PF3D7_0524200	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524300	57.43122543765631	49.30332261521972	52.53662022150768	8.127902822436589	53.09038942479457	57.43122543765631	Right	0.21575726361579675	7.28970293776864	6.30927920952838	9.53485030058454	9.53485030058454	6.30927920952838	63.37057078024088	min	min	max	Pf3D7_05_v3	1010594	1012862	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0524300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524400	72.20435869953555	76.13433369060378	79.2604501607717	7.05609146123615	75.86638085030367	79.2604501607717	Left	0.29249685331966563	28.1213128052423	26.1587565343483	30.5315844914773	30.5315844914773	26.1587565343483	75.81165997556293	mid	min	max	Pf3D7_05_v3	1013253	1015395	protein_coding_gene	-	RBG1	ribosome-interacting GTPase 1, putative	FALSE	RBG1	NA	NA	PF3D7_0524400: RBG1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524500	56.984637370489466	55.71632725973562	58.842443729903536	3.126116470167915	57.18113612004287	58.842443729903536	Mid	0.14682842644422087	17.1952822104062	15.0001972350651	17.0147285962705	17.1952822104062	15.0001972350651	57.256938383662074	max	min	max	Pf3D7_05_v3	1015607	1017341	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0524500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524600	91.99714183637013	87.54912468738836	90.13933547695605	4.448017148981776	89.89520066690484	91.99714183637013	Left	0.22392444663705008	14.7686553349721	15.7701216948969	18.116325812196	18.116325812196	14.7686553349721	80.85180659801011	min	min	max	Pf3D7_05_v3	1017357	1019072	protein_coding_gene	+	NA	50S ribosomal protein L12, apicoplast, putative	FALSE	NA	NA	NA	PF3D7_0524600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524700	60.45016077170418	61.78992497320471	63.18327974276527	2.7331189710610957	61.80778849589139	63.18327974276527	Left	0.26320430502312375	28.3918572110787	29.1994694271194	32.3267615711744	32.3267615711744	28.3918572110787	74.02688078198639	min	min	max	Pf3D7_05_v3	1018900	1020362	protein_coding_gene	-	TOM22	mitochondrial import receptor subunit TOM22, putative	FALSE	TOM22	NA	NA	PF3D7_0524700: TOM22	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524800	35.56627366916756	34.69096105752054	34.244372990353696	1.3219006788138614	34.83386923901393	35.56627366916756	Left	0.08543402549262204	24.1051153375986	22.8278766564839	23.7171822048407	24.1051153375986	22.8278766564839	33.297695932972594	max	min	max	Pf3D7_05_v3	1020923	1024781	protein_coding_gene	-	UFD1	ubiquitin fusion degradation protein 1, putative	FALSE	UFD1	NA	NA	PF3D7_0524800: UFD1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0524900	51.03608431582708	56.55591282600929	56.27009646302251	5.519828510182208	54.62069786828629	56.55591282600929	Left	0.1280130702956385	41.6984602195497	41.8852770616344	43.6122556204695	43.6122556204695	41.6984602195497	51.06694012916739	min	min	max	Pf3D7_05_v3	1026704	1030943	protein_coding_gene	+	TYW1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase, putative	FALSE	TYW1	NA	NA	PF3D7_0524900: TYW1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525000	86.79885673454805	89.96070025008932	78.61736334405145	11.343336906037862	85.12564010956294	89.96070025008932	Left	0.9200899634783749	43.468903139862	45.3932059607227	31.637861006721	45.3932059607227	31.637861006721	47.746116250654566	max	max	min	Pf3D7_05_v3	1034753	1039424	protein_coding_gene	+	NA	zinc finger protein, putative	FALSE	NA	NA	NA	PF3D7_0525000	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525100	88.12075741336191	90.9253304751697	89.58556627366917	2.804573061807787	89.5438847207336	90.9253304751697	Left	0.26485040622071376	3.58240890827693	3.89929793881472	7.5419224812766	7.5419224812766	3.58240890827693	91.88776400768023	min	min	max	Pf3D7_05_v3	1040921	1043921	protein_coding_gene	+	ACS10	acyl-CoA synthetase	FALSE	ACS10	ACS	acs	PF3D7_0525100: ACS10	Other CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525200	72.25794926759556	67.02393712040015	69.45337620578779	5.234012147195415	69.5784208645945	72.25794926759556	Left	0.19823941130229358	7.43622296638991	8.37308417422899	10.3999021653592	10.3999021653592	7.43622296638991	63.449118519811485	min	min	max	Pf3D7_05_v3	1044283	1051519	protein_coding_gene	+	SMC6	structural maintenance of chromosomes protein 6, putative	FALSE	SMC6	NA	NA	PF3D7_0525200: SMC6	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525300	90.42515183994284	91.2647374062165	93.37263308324401	2.9474812433011692	91.68750744313445	93.37263308324401	Sides	0.15950162301792645	24.1823704663627	25.3588097570073	26.5669197304807	26.5669197304807	24.1823704663627	31.083086053412462	min	mid	max	Pf3D7_05_v3	1052223	1053970	protein_coding_gene	-	NA	conserved protein, unknown function	FALSE	NA	NA	NA	PF3D7_0525300	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525400	74.13361914969632	72.95462665237585	68.47088245802072	5.66273669167559	71.85304275336429	74.13361914969632	Left	0.39661494113409634	6.12501849546604	4.60323354174086	10.5326269116956	10.5326269116956	4.60323354174086	34.29699773084308	min	min	max	Pf3D7_05_v3	1057596	1059130	protein_coding_gene	+	NA	7-helix-1 protein	FALSE	NA	NA	NA	PF3D7_0525400	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525500	26.848874598070736	27.40264380135763	28.778135048231512	1.9292604501607755	27.67655114921996	28.778135048231512	Right	0.12708742817234792	12.3279797331305	13.1853126624999	14.2279367843071	14.2279367843071	12.3279797331305	33.60752312794554	min	mid	max	Pf3D7_05_v3	1059479	1065703	protein_coding_gene	-	NA	WD repeat-containing protein, putative	FALSE	NA	NA	NA	PF3D7_0525500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525600	27.670596641657735	27.724187209717755	30.63594140764559	2.9653447659878545	28.676908419673694	30.63594140764559	Sides	0.35502985548474914	26.7303267845206	29.537989054546	24.230292715049	29.537989054546	24.230292715049	40.62663641124106	mid	max	min	Pf3D7_05_v3	1065901	1070111	protein_coding_gene	-	NA	RNA methyltransferase, putative	FALSE	NA	NA	other	PF3D7_0525600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525700	40.9967845659164	36.63808503036799	42.17577706323687	5.537692032868883	39.93688221984042	42.17577706323687	Sides	0.2499791627954047	28.4552008851947	30.5203782003097	26.7831897165184	30.5203782003097	26.7831897165184	68.99982544946762	mid	max	min	Pf3D7_05_v3	1068224	1070098	protein_coding_gene	+	NA	conserved protein, unknown function	FALSE	NA	NA	other	PF3D7_0525700	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525800	98.76741693461952	98.98177920685958	99.21400500178635	0.44658806716682875	98.98773371442182	99.21400500178635	Sides	0.5404560744890899	44.1283389976113	49.1046408505529	52.2081573112232	52.2081573112232	44.1283389976113	90.39972071914819	min	mid	max	Pf3D7_05_v3	1071093	1072988	protein_coding_gene	+	IMC1g	inner membrane complex protein 1g, putative	FALSE	IMC1g	NA	NA	PF3D7_0525800: IMC1g	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0525900	16.59521257591997	18.185066095033942	13.308324401571989	4.876741693461954	16.029534357508634	18.185066095033942	Right	0.44854311522065354	12.9362092224081	8.6364526148632	6.23048964985933	12.9362092224081	6.23048964985933	10.51012393087799	max	mid	min	Pf3D7_05_v3	1073416	1075644	protein_coding_gene	+	NEK2	NIMA related kinase 2	FALSE	NEK2	NA	NA	PF3D7_0525900: NEK2	Not CVGs	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526000	21.936405859235443	27.438370846730976	27.652733118971064	5.716327259735621	25.675836608312494	27.652733118971064	Mid	0.2110142066700268	21.3071253954339	24.4617877851508	24.0522286544076	24.4617877851508	21.3071253954339	32.52312794554023	min	max	max	Pf3D7_05_v3	1075781	1079027	protein_coding_gene	-	NA	RAP protein, putative	FALSE	NA	NA	NA	PF3D7_0526000	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526100	26.170060735977135	24.062165058949624	28.849589138978203	4.787424080028579	26.360604977968322	28.849589138978203	Mid	0.13195574259523077	31.0002486470688	30.9466882000991	32.9194265518978	32.9194265518978	30.9466882000991	33.78861930528888	min	min	max	Pf3D7_05_v3	1079224	1081313	protein_coding_gene	+	NA	conserved Plasmodium membrane protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526200	67.57770632368702	69.02465166130762	67.30975348338693	1.7148981779206878	67.97070382279385	69.02465166130762	Mid	0.07729156194547158	19.7164364772467	19.1588632274147	20.3143720784995	20.3143720784995	19.1588632274147	66.06301274218886	mid	min	max	Pf3D7_05_v3	1081122	1084702	protein_coding_gene	-	ARFGAP2	ADP-ribosylation factor GTPase-activating protein 2	FALSE	ARF-GAP	NA	NA	PF3D7_0526200: ARFGAP2	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526300	50.964630225080384	61.807788495891394	61.12897463379778	10.84315827081101	57.96713111825652	61.807788495891394	Right	0.17267778893608218	10.6071987069368	10.1166948933286	8.02566576234237	10.6071987069368	8.02566576234237	45.85006109268633	max	max	min	Pf3D7_05_v3	1085622	1087455	protein_coding_gene	-	WDR55	WD repeat-containing protein 55, putative	FALSE	WDR55	NA	NA	PF3D7_0526300: WDR55	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526400	44.05144694533762	37.977849231868525	42.40800285816363	6.073597713469091	41.47909967845659	44.05144694533762	Left	0.22755022002961608	9.46108803197774	12.6331193208748	12.8629638214205	12.8629638214205	9.46108803197774	49.973817420143135	min	max	max	Pf3D7_05_v3	1087760	1089508	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526400	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526500	42.35441229010361	46.94533762057878	49.19614147909968	6.841729188996069	46.16529712992736	49.19614147909968	Right	0.10378434363510372	11.9857382153587	13.5373141527035	13.2855446097421	13.5373141527035	11.9857382153587	57.20020946063885	min	max	max	Pf3D7_05_v3	1090491	1095184	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526500	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526600	28.59949982136477	23.919256877456235	23.97284744551626	4.680242943908535	25.497201381445755	28.59949982136477	Mid	0.3450893414825345	9.59616708391526	9.39803588270791	14.5571215378718	14.5571215378718	9.39803588270791	21.277709897015185	min	min	max	Pf3D7_05_v3	1098832	1116194	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526700	53.679885673454805	58.78885316184351	51.00035727045373	7.788495891389779	54.48969870191735	58.78885316184351	Left	0.19382519877287627	10.8892614318463	10.3072235783025	13.204910299957	13.204910299957	10.3072235783025	53.196456624192706	min	min	max	Pf3D7_05_v3	1117086	1119867	protein_coding_gene	-	NA	conserved protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526700	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526800	74.29439085387638	76.50946766702393	74.33011789924974	2.2150768131475473	75.04465880671668	76.50946766702393	Mid	0.1529544615837323	29.5861968626909	30.6996120799504	31.8728660633677	31.8728660633677	29.5861968626909	85.38139291324839	min	mid	max	Pf3D7_05_v3	1120103	1122685	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0526800	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0526900	76.67023937120399	78.13504823151125	79.65344765987852	2.9832082886745326	78.15291175419792	79.65344765987852	Mid	0.1864953323472106	14.1119587260138	13.8093058222449	16.5974110408357	16.5974110408357	13.8093058222449	87.81637283993716	min	min	max	Pf3D7_05_v3	1122601	1124595	protein_coding_gene	+	NA	transmembrane emp24 domain-containing protein, putative	FALSE	NA	NA	NA	PF3D7_0526900	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527000	82.49374776705966	85.17327617006075	85.90568060021437	3.411932833154708	84.52423484577825	85.90568060021437	Left	0.5589665830691105	17.074943950494	18.7142040955918	25.4314943673772	25.4314943673772	17.074943950494	92.06667830336883	min	min	max	Pf3D7_05_v3	1124728	1129071	protein_coding_gene	-	MCM3	DNA replication licensing factor MCM3, putative	FALSE	MCM3	NA	NA	PF3D7_0527000: MCM3	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527100	91.28260092890318	90.49660593068953	86.70953912111469	4.573061807788491	89.49624866023579	91.28260092890318	Left	0.2284642909444174	2.44229637244968	3.53232951310991	5.85783752206872	5.85783752206872	2.44229637244968	92.7081515098621	min	min	max	Pf3D7_05_v3	1129569	1131702	protein_coding_gene	-	UBC13	ubiquitin-conjugating enzyme E2 N, putative	FALSE	UBC13	NA	NA	PF3D7_0527100: UBC13	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527200	82.27938549481958	79.13540550196498	83.95855662736692	4.823151125401935	81.79111587471716	83.95855662736692	Left	0.2842349349383151	8.87189189127317	8.21488537439429	12.4641976517221	12.4641976517221	8.21488537439429	88.95531506371094	min	min	max	Pf3D7_05_v3	1132900	1135534	protein_coding_gene	-	USP14	ubiquitin carboxyl-terminal hydrolase 14	FALSE	USP14	NA	NA	PF3D7_0527200: USP14	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527300	36.70953912111468	43.44408717399071	55.12683101107538	18.4172918899607	45.09348576872692	55.12683101107538	Mid	0.3032978543262475	13.3427671995467	13.7226543289127	17.8770701217241	17.8770701217241	13.3427671995467	74.2232501309129	min	min	max	Pf3D7_05_v3	1135565	1138779	protein_coding_gene	-	METAP1a	methionine aminopeptidase 1a, putative	FALSE	METAP1a	NA	NA	PF3D7_0527300: METAP1a	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527400	73.22257949267595	78.15291175419793	72.54376563058234	5.609146123615588	74.63975229248541	78.15291175419793	Left	0.16404124462754513	22.3911966117535	22.6887718137976	20.2363552066158	22.6887718137976	20.2363552066158	72.99703264094956	max	max	min	Pf3D7_05_v3	1138601	1141621	protein_coding_gene	+	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0527400	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527500	86.38799571275455	86.40585923544123	86.53090389424794	0.14290818149339657	86.44158628081458	86.53090389424794	Left	0.24119565760360576	36.1018309544347	35.0138368060848	38.6197118872587	38.6197118872587	35.0138368060848	93.17943794728573	min	min	max	Pf3D7_05_v3	1142667	1145603	protein_coding_gene	+	HIP	Hsc70-interacting protein	FALSE	HIP	NA	NA	PF3D7_0527500: HIP	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527600	59.23544122901036	61.843515541264736	58.43158270811004	3.411932833154694	59.83684649279505	61.843515541264736	Left	0.20941647842705888	2.14938051830248	1.17944248862328	4.31021884110781	4.31021884110781	1.17944248862328	62.61782160935591	min	min	max	Pf3D7_05_v3	1145802	1149684	protein_coding_gene	-	NA	conserved Plasmodium protein, unknown function	FALSE	NA	NA	NA	PF3D7_0527600	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527700	23.24044301536263	13.058235083958555	15.934262236513042	10.182207931404074	17.410980111944742	23.24044301536263	Left	0.3923090778900269	16.1279975051704	21.9930182196263	20.0566718588571	21.9930182196263	16.1279975051704	7.793681270727876	min	max	max	Pf3D7_05_v3	1150233	1150306	ncRNA_gene	+	NA	tRNA Glutamic acid	TRUE	NA	NA	NA	PF3D7_0527700	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527800	24.330117899249732	21.757770632368704	22.954626652375847	2.572347266881028	23.014171727998093	24.330117899249732	Left	0.7063010945462342	16.103590092895	26.4524129999662	26.6627914563612	26.6627914563612	16.103590092895	7.697678477919357	min	max	max	Pf3D7_05_v3	1151226	1151309	ncRNA_gene	-	NA	tRNA Leucine	TRUE	NA	NA	NA	PF3D7_0527800	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0527900	41.22901036084316	44.80171489817792	46.427295462665235	5.198285101822073	44.15267357389544	46.427295462665235	Left	0.1767013876511571	25.3644779806778	27.2776227582071	28.0061637260626	28.0061637260626	25.3644779806778	54.13902949903997	min	max	max	Pf3D7_05_v3	1153515	1156002	protein_coding_gene	+	DDX41	ATP-dependent RNA helicase DDX41, putative	FALSE	DDX41	NA	NA	PF3D7_0527900: DDX41	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0528000	88.78170775276885	85.29832082886746	86.51304037156126	3.483386923901392	86.86435631773253	88.78170775276885	Left	0.28793168238232103	12.6038808045655	11.498096692037	15.8026753436527	15.8026753436527	11.498096692037	91.831035084657	min	min	max	Pf3D7_05_v3	1156066	1156986	protein_coding_gene	-	UMP1	proteasome maturation factor UMP1, putative	FALSE	UMP1	NA	NA	PF3D7_0528000: UMP1	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0528100	77.99214005001787	77.18828152911755	79.70703822793855	2.518756698821008	78.29581993569133	79.70703822793855	Left	0.3327414193509017	5.32310088259153	4.70465888109226	9.67914310038824	9.67914310038824	4.70465888109226	69.60638854948508	min	min	max	Pf3D7_05_v3	1157506	1162257	protein_coding_gene	-	NA	AP-1/2 complex subunit beta, putative	FALSE	NA	NA	NA	PF3D7_0528100	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PF3D7_0528200	83.20828867452661	83.72633083244015	85.42336548767418	2.2150768131475616	84.11932833154698	85.42336548767418	Left	0.1267784305683746	25.4779982432221	24.4738632437709	26.3692007807681	26.3692007807681	24.4738632437709	88.85494850759295	mid	min	max	Pf3D7_05_v3	1162968	1165509	protein_coding_gene	-	EIF3E	eukaryotic translation initiation factor 3 subunit E, putative	FALSE	EIF3E	NA	NA	PF3D7_0528200: EIF3E	Not CVGs	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
