"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","Percent_B11","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","area_B11","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","rel_B11","Gene_name","Annot","state_12B","state_10G","state_3D7B","state_B11","category_12B","category_10G","category_3D7B","category_B11"
"449","PF3D7_0306000",FALSE,54.5263559969442,62.0893812070283,61.8029029793736,48.7394957983193,13.3498854087089,56.7895339954163,62.0893812070283,"Mid",0.571253528163353,28.1191440458507,26.6028681012884,25.5758842772469,20.4357840920536,28.1191440458507,20.4357840920536,70.226042939431,"max","max","max","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"450","PF3D7_0306100",FALSE,44.6715049656226,67.1504965622613,68.6019862490451,43.048128342246,25.5538579067991,55.8680290297937,68.6019862490451,"Right",0.961924114947517,25.5475550356387,23.720638658153,24.2945133777512,12.6096756895946,25.5475550356387,12.6096756895946,56.0045383138419,"max","max","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"451","PF3D7_0306200",FALSE,66.5202444614209,67.9526355996944,69.4805194805195,61.8601986249045,7.62032085561497,66.4533995416348,69.4805194805195,"Mid",0.691958008663509,39.3702017422916,39.8563277610837,41.2302832040414,31.9234479875172,41.2302832040414,31.9234479875172,72.1941001920056,"max","max","max","min","AHA1","activator of Hsp90 ATPase","Active","Active","Active","Active","Active","Active","Active","Active"
"452","PF3D7_0306300",FALSE,78.4377387318564,80.8632543926662,83.9954163483575,87.5095492742552,9.07181054239879,82.7014896867838,87.5095492742552,"Left",0.219542168539361,38.746969110506,36.7167059366505,35.7941269436516,38.6889385596034,38.746969110506,35.7941269436516,92.3459591551754,"max","min","min","max","GRX1","glutaredoxin 1","Active","Active","Active","Active","Active","Active","Active","Active"
"453","PF3D7_0306400",FALSE,85.3132161955691,83.7853323147441,80.3093964858671,71.7723453017571,13.5408708938121,80.2950725744844,85.3132161955691,"Right",0.99368164274887,45.0780796379441,45.5104203413449,46.4253693620844,33.0603512671121,46.4253693620844,33.0603512671121,75.9556641647757,"max","max","max","min","null","FAD-dependent glycerol-3-phosphate dehydrogenase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"454","PF3D7_0306500",FALSE,68.4873949579832,63.961038961039,51.1077158135982,64.4385026737968,17.379679144385,61.9986631016043,68.4873949579832,"Right",1.15016165184715,34.7953670452657,37.8979795310104,38.0338963271914,22.5642221098472,38.0338963271914,22.5642221098472,60.8701344039099,"max","max","max","min","null","cytochrome c oxidase subunit ApiCOX35, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"455","PF3D7_0306600",FALSE,40.6799083269672,55.7868601986249,63.4453781512605,73.3002291825821,32.620320855615,58.3030939648587,73.3002291825821,"Sides",0.961846946528721,24.75444548791,27.0728520943908,29.1088608939809,16.1720194631696,29.1088608939809,16.1720194631696,64.4418746727177,"mid","max","max","min","null","ATP synthase-associated protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"456","PF3D7_0306700",FALSE,49.9427043544691,54.8510313216196,60.5614973262032,48.8922841864018,11.6692131398014,53.5618792971734,60.5614973262032,"Left",0.452715799576862,24.9073972626268,27.0333004715165,28.5606790811459,30.9964247669356,30.9964247669356,24.9073972626268,64.4571478443009,"min","mid","mid","max","EMC5","ER membrane protein complex subunit 5, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"457","PF3D7_0306800",FALSE,71.3903743315508,66.3483575248281,69.4996180290298,82.563025210084,16.2146676852559,72.4503437738732,82.563025210084,"Mid",0.782276812253272,31.7273133382983,28.9368019397591,30.9755114968215,39.4584250645656,39.4584250645656,28.9368019397591,86.9305288881131,"min","min","min","max","CCT2","T-complex protein 1 subunit beta","Active","Active","Active","Active","Active","Active","Active","Active"
"458","PF3D7_0306900",FALSE,95.4927425515661,96.6577540106952,96.7914438502674,95.3590527119939,1.4323911382735,96.0752482811306,96.7914438502674,"Mid",1.27935767132596,49.3712142461503,50.156567602382,50.7390133815757,33.5316527022416,50.7390133815757,33.5316527022416,97.818118345261,"max","max","max","min","null","40S ribosomal protein S23, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"459","PF3D7_0307000",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3230057601676,NA,NA,NA,NA,"null","small nucleolar RNA snoR03","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active","Active","Active","Active"
"460","PF3D7_0307100",FALSE,97.0588235294118,97.6699770817418,97.6126814362108,96.5049656226127,1.1650114591291,97.2116119174943,97.6699770817418,"Mid",1.16885247502319,49.5636211093588,49.7303680825726,49.0419395945478,34.0093022935107,49.7303680825726,34.0093022935107,97.2508291150288,"max","max","max","min","RPS12","40S ribosomal protein S12, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"461","PF3D7_0307200",FALSE,97.7081741787624,95.4354469060351,96.8105423987777,96.6004583651642,2.27272727272728,96.6386554621849,97.7081741787624,"Mid",0.285787362885554,41.0994633797785,40.9979852882866,39.5376509479035,37.2556233489678,41.0994633797785,37.2556233489678,98.5337755280154,"max","max","mid","min","null","60S ribosomal protein L7, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"462","PF3D7_0307300",FALSE,17.1695951107716,14.8204736440031,12.8724216959511,10.0840336134454,7.0855614973262,13.7366310160428,17.1695951107716,"Sides",0.67445356203823,37.4589936094901,36.2174915176928,30.0717931138555,28.3875932000759,37.4589936094901,28.3875932000759,7.39003316460115,"max","max","min","min","EB1","microtubule-associated protein RP/EB family, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"463","PF3D7_0307400",FALSE,84.9885408708938,85.0076394194041,81.7608861726509,54.0106951871658,30.9969442322383,76.4419404125287,85.0076394194041,"Right",0.485423569070989,40.8504980133945,42.0284919533025,41.4524955264828,47.3794450173993,47.3794450173993,40.8504980133945,75.6327456798743,"min","min","min","max","ClpP","ATP-dependent Clp protease proteolytic subunit","Active","Active","Active","Active","Active","Active","Active","Active"
"464","PF3D7_0307500",FALSE,75.2291825821238,71.466768525592,70.0152788388082,45.244461420932,29.9847211611918,65.488922841864,75.2291825821238,"Sides",0.423910209944833,26.8419822856059,23.1739710127601,28.8755633365181,24.5606485309018,28.8755633365181,23.1739710127601,54.5361319602025,"mid","min","max","min","SKA2","spindle and kinetochore-associated protein 2, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"465","PF3D7_0307600",FALSE,81.5126050420168,85.2750190985485,82.1619556913675,43.2773109243698,41.9977081741788,73.0567226890756,85.2750190985485,"Mid",1.13453517545209,43.6741144652861,45.6943053827977,45.5738501534473,58.9336125751167,58.9336125751167,43.6741144652861,51.4487694187467,"min","min","min","max","null","conserved Plasmodium protein, unknown function","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Inactive_FC_Dif_min","Active_FC_Dif_max","Inactive","Inactive","Inactive","Active"
"466","PF3D7_0307700",FALSE,87.3567608861727,82.4484339190222,85.2559205500382,77.4446142093201,9.91214667685256,83.1264323911383,87.3567608861727,"Right",0.312945241601926,44.8151842691529,45.3738727524966,45.2932287763699,41.1647592529507,45.3738727524966,41.1647592529507,68.9998254494676,"max","max","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"467","PF3D7_0307800",FALSE,40.2979373567609,46.0275019098548,40.9854851031322,35.733384262796,10.2941176470588,40.761077158136,46.0275019098548,"Left",1.13866720632445,10.1123470736864,9.82312233500673,9.36362166605981,24.6786955911237,24.6786955911237,9.36362166605981,65.6768196893,"min","min","min","max","null","conserved Plasmodium protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"468","PF3D7_0307900",FALSE,12.6432391138273,14.1138273491215,11.7456073338426,14.7440794499618,2.99847211611917,13.3116883116883,14.7440794499618,"Mid",1.29979666003165,29.7195986998226,32.5085235644978,29.1192869927306,15.0262584870721,32.5085235644978,15.0262584870721,20.7976959329726,"max","max","max","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive"
"469","PF3D7_0308000",FALSE,33.3460656990069,47.2689075630252,48.0137509549274,35.485103132162,14.6676852559205,41.0284568372804,48.0137509549274,"Sides",0.490371398426015,23.0201437435999,20.6824136000712,22.031644717325,16.42464843477,23.0201437435999,16.42464843477,64.7757025658928,"max","mid","max","min","null","DNA polymerase delta small subunit, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"470","PF3D7_0308100",FALSE,91.7112299465241,87.4140565317036,88.9801375095493,73.4721161191749,18.2391138273491,85.394385026738,91.7112299465241,"Right",3.16749249788574,36.8373238502456,35.9153989463287,35.1570482554937,77.7598223520569,77.7598223520569,35.1570482554937,63.4294815849188,"min","min","min","max","null","zinc finger protein, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"471","PF3D7_0308200",FALSE,68.0672268907563,69.7669977081742,72.3834988540871,83.1932773109244,15.1260504201681,73.3527501909855,83.1932773109244,"Left",0.340045050450119,29.5096030955708,29.2155832446594,29.7986622686705,33.7891891732135,33.7891891732135,29.2155832446594,89.2258683888986,"min","min","min","max","CCT7","T-complex protein 1 subunit eta","Active","Active","Active","Active","Active","Active","Active","Active"
"472","PF3D7_0308300",FALSE,68.1054239877769,66.0427807486631,68.1627196333079,93.9457601222307,27.9029793735676,74.0641711229947,93.9457601222307,"Sides",0.621838729981108,42.9752868972792,40.0234983198296,43.3831637772307,35.0194328589848,43.3831637772307,35.0194328589848,59.3253621923547,"max","mid","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"473","PF3D7_0308400",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.842991796125,NA,NA,NA,NA,"null","U4 spliceosomal RNA","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active","Active","Active","Active"
"474","PF3D7_0308500",FALSE,70.6455309396486,71.7341482047364,73.2238349885409,81.4362108479756,10.790679908327,74.2599312452254,81.4362108479756,"Mid",0.365173964236922,36.0741609611824,35.9098007516898,37.9935522888316,33.081962469845,37.9935522888316,33.081962469845,90.2906266364112,"mid","mid","max","min","null","activator of Hsp90 ATPase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"475","PF3D7_0308600",FALSE,69.6524064171123,69.3468296409473,67.131398013751,69.7669977081742,2.63559969442323,68.9744079449962,69.7669977081742,"Mid",0.154053278683569,28.1422865998139,27.4970224419455,27.7570540007681,26.0702700015199,28.1422865998139,26.0702700015199,72.5148367952522,"max","max","max","min","PRPF19","pre-mRNA-processing factor 19, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"476","PF3D7_0308700",FALSE,63.2543926661574,54.8319327731093,55.4621848739496,77.8456837280367,23.0137509549274,62.8485485103132,77.8456837280367,"Left",0.264838512016734,8.36257269025028,8.70912468706305,7.54342767363873,11.1055056602638,11.1055056602638,7.54342767363873,45.2849537441089,"min","min","min","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"477","PF3D7_0308800",FALSE,67.5897631779985,71.218487394958,70.6837280366692,68.0863254392666,3.62872421695951,69.3945760122231,71.218487394958,"Right",1.05845549888482,14.3174913857343,13.5573490117302,14.2657561787958,27.793575471731,27.793575471731,13.5573490117302,69.2398324314889,"min","min","min","max","null","conserved protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"478","PF3D7_0308900",FALSE,52.4446142093201,49.694423223835,46.3139801375095,46.2948815889992,6.14973262032085,48.686974789916,52.4446142093201,"Left",0.209402147077866,26.6790738621465,25.7106690096471,25.4331523563655,28.2496112345628,28.2496112345628,25.4331523563655,51.1171234072264,"mid","min","min","max","SF3B1","splicing factor 3B subunit 1, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"479","PF3D7_0309000",FALSE,45.8365164247517,46.1802902979374,42.1886936592819,42.6088617265088,3.99159663865546,44.2035905271199,46.1802902979374,"Left",0.740491017067428,19.0859915096068,18.4398857914533,17.3868139491154,27.3464181286723,27.3464181286723,17.3868139491154,50.7222028277186,"min","min","min","max","YVH1","dual specificity protein phosphatase","Active","Active","Active","Active","Active","Active","Active","Active"
"480","PF3D7_0309100",FALSE,20.7792207792208,29.2016806722689,26.3368983957219,22.3262032085562,8.42245989304813,24.6610007639419,29.2016806722689,"Right",0.677687927983866,16.8427568008322,16.1591165024041,11.4478343494811,7.7278541694492,16.8427568008322,7.7278541694492,33.8366207016931,"max","max","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"481","PF3D7_0309200",FALSE,63.292589763178,50.5347593582888,55.1757066462949,44.8815889992361,18.4110007639419,53.4711611917494,63.292589763178,"Mid",0.406188798312903,5.866611798435,6.94171396454261,4.87310741737045,10.336346754679,10.336346754679,4.87310741737045,63.2614766975039,"min","mid","min","max","ARK2","serine/threonine protein kinase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"482","PF3D7_0309300",FALSE,45.2062643239114,42.9144385026738,41.1382734912147,40.3552330022918,4.85103132161956,42.4035523300229,45.2062643239114,"Sides",0.142091288289193,10.0986028111405,10.2685516869256,9.91180198941316,11.8229298169028,11.8229298169028,9.91180198941316,41.6652120788968,"min","min","min","max","null","N2227-like protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"483","PF3D7_0309400",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4130738348752,NA,NA,NA,NA,"null","small nucleolar RNA Me18S-Um1356","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive_FCna_Redna","Inactive","Inactive","Inactive","Inactive"
"484","PF3D7_0309500",FALSE,81.035141329259,80.6149732620321,81.9900687547746,80.4621848739496,1.52788388082506,81.0255920550038,81.9900687547746,"Left",1.27583659922016,29.3147997593618,29.0808239843542,26.6674792988679,12.1547974998507,29.3147997593618,12.1547974998507,90.0309827194973,"max","max","max","min","AS","asparagine synthetase [glutamine-hydrolyzing], putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"485","PF3D7_0309600",FALSE,97.0015278838808,98.2429335370512,97.9182582123759,96.9824293353705,1.26050420168067,97.5362872421696,98.2429335370512,"Left",0.635863534774245,37.2349537282172,37.5516111696431,38.2889866039156,45.7873182709308,45.7873182709308,37.2349537282172,97.8748472682842,"min","min","min","max","PfP2","60S acidic ribosomal protein P2","Active","Active","Active","Active","Active","Active","Active","Active"
"486","PF3D7_0309700",FALSE,35.5614973262032,34.7211611917494,31.3216195569137,23.5867074102368,11.9747899159664,31.2977463712758,35.5614973262032,"Left",0.2557623653731,12.8932971850953,11.5460061871444,10.4538657407175,13.8938695549857,13.8938695549857,10.4538657407175,53.5608308605341,"max","min","min","max","SBP2","SECIS-binding protein 2, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"487","PF3D7_0309800",FALSE,49.2933537051184,44.1176470588235,41.6921313980137,47.9755538579068,7.60122230710466,45.7696715049656,49.2933537051184,"Left",0.201325897923487,27.3745206106991,28.0479511718751,26.9000700905693,25.3401178448042,28.0479511718751,25.3401178448042,48.6428696107523,"max","max","mid","min","null","YTH domain-containing protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"488","PF3D7_0309900",FALSE,34.8548510313216,33.6134453781513,32.2383498854087,15.9472880061115,18.9075630252101,29.1634835752483,34.8548510313216,"Mid",1.76572438931306,40.3640691267757,41.4455091661705,37.8648103101349,17.6965161299098,41.4455091661705,17.6965161299098,23.6014138593123,"max","max","max","min","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive"
"489","PF3D7_0310000",FALSE,47.1734148204736,41.2337662337662,36.6692131398014,55.061115355233,18.3919022154316,45.0343773873186,55.061115355233,"Left",0.821333272121008,16.4141305880426,11.0470945114895,12.9779123872143,5.36719807801504,16.4141305880426,5.36719807801504,67.2346831907837,"max","mid","max","min","null","50S ribosomal protein L9, apicoplast, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"490","PF3D7_0310100",FALSE,10.8861726508785,10.7715813598167,9.6829640947288,5.30939648586707,5.57677616501146,9.16252864782277,10.8861726508785,"Left",0.535405439347274,10.6393835740967,7.55632725078129,6.31775406813777,13.5189572273586,13.5189572273586,6.31775406813777,11.1734159539187,"mid","min","min","max","CDPK3","calcium-dependent protein kinase 3","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"491","PF3D7_0310200",FALSE,79.4690603514133,76.2987012987013,77.6928953399542,69.5569136745607,9.91214667685256,75.7543926661574,79.4690603514133,"Mid",0.250156927517762,13.6999998346342,15.5716267431641,13.7387933200076,17.0646105097481,17.0646105097481,13.6999998346342,64.9851632047478,"min","mid","min","max","null","phd finger protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"492","PF3D7_0310300",FALSE,44.4041252864782,46.4667685255921,42.6470588235294,51.2414056531704,8.59434682964095,46.1898395721925,51.2414056531704,"Left",0.415008888647167,31.07145496137,31.9196996088318,32.4158194545653,36.6533245136744,36.6533245136744,31.07145496137,60.2984814103683,"min","min","min","max","null","phosphoglycerate mutase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"493","PF3D7_0310400",FALSE,94.7669977081742,95.912910618793,94.0030557677617,90.9854851031322,4.9274255156608,93.9171122994652,95.912910618793,"Left",0.949915873292073,7.74589115796478,6.09437642058652,6.64295786017716,18.8707449163649,18.8707449163649,6.09437642058652,87.0745330773259,"min","min","min","max","PIESP1","parasite-infected erythrocyte surface protein","Active","Active","Active","Active","Active","Active","Active","Active"
"494","PF3D7_0310500",FALSE,57.9449961802903,67.3223834988541,58.3078686019862,51.9862490450726,15.3361344537815,58.8903743315508,67.3223834988541,"Left",0.414252797377145,22.939292911638,23.3371719616483,23.0084457121348,28.5109930363606,28.5109930363606,22.939292911638,37.4061790888462,"min","min","min","max","DHX57","ATP-dependent RNA helicase DHX57, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"495","PF3D7_0310600",FALSE,68.6974789915966,64.7822765469824,73.5485103132162,77.1772345301757,12.3949579831933,71.0513750954927,77.1772345301757,"Left",0.613424601960075,33.5008726746083,26.4433608074995,27.3385789591017,34.6939217038625,34.6939217038625,26.4433608074995,83.7973468319078,"max","min","min","max","EIF3K","eukaryotic translation initiation factor 3 subunit K, putative, unspecified product","Active","Active","Active","Active","Active","Active","Active","Active"
"496","PF3D7_0310700",FALSE,65.4316271963331,65.3170359052712,63.6172650878533,78.1894576012223,14.572192513369,68.13884644767,78.1894576012223,"Sides",0.152136142704751,12.1235383385841,13.1488174333012,11.3865411485168,11.1025863139223,13.1488174333012,11.1025863139223,85.2024786175598,"mid","max","min","min","null","trafficking protein particle complex subunit 4, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"497","PF3D7_0310800",FALSE,75.7830404889228,76.7570664629488,77.9411764705882,85.9243697478991,10.1413292589763,79.1014132925898,85.9243697478991,"Mid",0.529623973616074,21.9157163456106,19.676051229465,19.169633774839,14.7922739004744,21.9157163456106,14.7922739004744,85.2068423808693,"max","max","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"498","PF3D7_0310900",FALSE,54.2016806722689,53.5714285714286,56.2261268143621,74.331550802139,20.7601222307105,59.5826967150497,74.331550802139,"Sides",0.380933375382236,14.6412902860551,13.0727540914076,12.2028426334878,9.51773638716402,14.6412902860551,9.51773638716402,39.932798045034,"max","max","mid","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"499","PF3D7_0311000",FALSE,1.43239113827349,2.52100840336134,1.30825057295646,1.79526355996944,1.21275783040489,1.76422841864018,2.52100840336134,"Mid",1.31048324669395,NA,6.1080562140842,3.16177265549891,20.7877723235325,20.7877723235325,3.16177265549891,5.30633618432536,NA,"min","min","max","null","conserved Plasmodium protein, unknown function","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive"
"500","PF3D7_0311100",FALSE,51.279602750191,55.7486631016043,49.7517188693659,49.1214667685256,6.62719633307869,51.4753628724217,55.7486631016043,"Mid",0.230009870084863,16.653032163418,17.2734251739811,16.6534670535025,19.7466649160594,19.7466649160594,16.653032163418,66.831035084657,"min","min","min","max","null","pre-mRNA splicing factor, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"501","PF3D7_0311200",FALSE,33.7662337662338,38.5026737967914,35.2559205500382,27.864782276547,10.6378915202445,33.8474025974026,38.5026737967914,"Right",0.315668557993978,10.3608727813289,12.5061734707039,12.6780536060635,14.6066148863479,14.6066148863479,10.3608727813289,29.6692267411416,"min","mid","mid","max","null","valine--tRNA ligase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"502","PF3D7_0311300",FALSE,85.8097784568373,80.5194805194805,80.7486631016043,70.1298701298701,15.6799083269672,79.301948051948,85.8097784568373,"Right",0.503589968281353,36.1871104368568,34.6630060802704,35.1195993636197,41.4362911536546,41.4362911536546,34.6630060802704,75.8269331471461,"min","min","min","max","null","phosphatidylinositol 3- and 4-kinase, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"503","PF3D7_0311400",FALSE,14.3239113827349,11.9938884644767,10.7715813598167,30.9014514896868,20.1298701298701,16.9977081741788,30.9014514896868,"Right",0.480835227405652,15.4947775149975,15.5883774462623,10.7850083913812,9.12114363765628,15.5883774462623,9.12114363765628,11.3348751963693,"max","max","min","min","PKRP","kinase-related protein PKRP, putative","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"504","PF3D7_0311500",FALSE,72.3071046600458,75.4774637127578,72.3071046600458,80.1184110007639,7.8113063407181,75.0525210084034,80.1184110007639,"Mid",0.692988309195149,13.9014878377492,12.7543708668132,15.5579805723362,6.23728781366144,15.5579805723362,6.23728781366144,73.6777797172281,"max","max","max","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active","Active","Active"
"505","PF3D7_0311600",FALSE,21.2757830404889,21.1993888464477,23.2620320855615,27.1772345301757,5.97784568372804,23.2286096256685,27.1772345301757,"Left",0.435345250533182,29.6681416101926,27.4545258426966,25.3321843216973,23.8127479905213,29.6681416101926,23.8127479905213,46.3911677430616,"max","mid","min","min","OST1","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST1, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"506","PF3D7_0311700",FALSE,7.16195569136746,9.43468296409473,6.09243697478992,7.10466004583652,3.34224598930481,7.44843391902215,9.43468296409473,"Left",1.22487905812896,6.0865856350712,6.17460876584713,5.79745429103844,22.272077622873,22.272077622873,5.79745429103844,20.5467795426776,"min","min","min","max","PM6","plasmepsin VI","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive"
"507","PF3D7_0311800",FALSE,66.46294881589,71.2566844919786,67.7043544690603,55.0993124522536,16.157372039725,65.1308250572956,71.2566844919786,"Right",0.501974335271249,31.0360101640664,33.3848364830185,32.066792272318,26.6332816736202,33.3848364830185,26.6332816736202,59.8533775528015,"mid","max","max","min","null","ATP synthase F0 subunit d-like protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"508","PF3D7_0311900",FALSE,17.436974789916,20.301757066463,18.4682964094729,16.9404125286478,3.36134453781513,18.2868601986249,20.301757066463,"Right",4.08539544209709,23.8040437668229,24.0619846352711,20.437714321825,75.3862830180308,75.3862830180308,20.437714321825,21.5940827369523,"min","min","min","max","null","heptatricopeptide repeat-containing protein, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive","Inactive"
"509","PF3D7_0312000",FALSE,33.7280366692131,29.4881588999236,32.5248281130634,36.9938884644767,7.50572956455309,33.1837280366692,36.9938884644767,"Mid",3.2725595172937,49.1841871749007,52.3323762713446,52.7209919209603,8.70506641336007,52.7209919209603,8.70506641336007,66.6215744458021,"max","max","max","min","null","conserved protein, unknown function","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"510","PF3D7_0312100",FALSE,54.1061879297173,50.2100840336134,44.1940412528648,45.1871657754011,9.91214667685257,48.4243697478992,54.1061879297173,"Mid",0.673789570838491,11.2328573858018,10.4283416145248,10.9354027864474,19.4908113423025,19.4908113423025,10.4283416145248,55.8408971897364,"min","min","min","max","null","E3 ubiquitin-protein ligase","Active","Active","Active","Active","Active","Active","Active","Active"
"511","PF3D7_0312200",FALSE,51.4132925897632,38.2543926661574,43.048128342246,34.4155844155844,16.9977081741788,41.7828495034377,51.4132925897632,"Mid",0.124920317928785,3.23041668018488,3.72440553135851,4.37657834285738,4.91059495632704,4.91059495632704,3.23041668018488,25.1112759643917,"min","min","max","max","null","tetratricopeptide repeat protein, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"512","PF3D7_0312300",FALSE,73.5676088617265,69.2513368983957,73.7012987012987,67.9144385026738,5.78686019862489,71.1086707410237,73.7012987012987,"Mid",0.188081098176855,11.3044969494911,11.101089937947,12.8543147698642,10.3246239993855,12.8543147698642,10.3246239993855,75.5716529935416,"mid","min","max","min","RPN12","26S proteasome regulatory subunit RPN12, putative","Active","Active","Active","Active","Active","Active","Active","Active"
"513","PF3D7_0312400",FALSE,74.3697478991597,84.2818945760122,82.0282658517953,83.4033613445378,9.91214667685257,81.0208174178762,84.2818945760122,"Right",0.463195293971896,42.6338068642567,41.8803318603881,43.6949601266772,37.4649834227552,43.6949601266772,37.4649834227552,88.0214697154826,"max","max","max","min","GSK3","glycogen synthase kinase 3","Active","Active","Active","Active","Active","Active","Active","Active"
"514","PF3D7_0312500",FALSE,30.0802139037433,32.6776165011459,30.0229182582124,42.3414820473644,12.318563789152,33.7805576776165,42.3414820473644,"Left",1.35919460235981,43.7484597091878,42.7355855372809,41.4435745443776,25.4672923074483,43.7484597091878,25.4672923074483,42.8870658055507,"max","max","max","min","MFR3","major facilitator superfamily-related transporter, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
"515","PF3D7_0312600",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1750741839763,NA,NA,NA,NA,"null","tRNA Valine","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active_FCna_Redna","Active","Active","Active","Active"
"516","PF3D7_0312700",FALSE,18.8120702826585,18.1054239877769,21.8487394957983,80.0038197097021,61.8983957219251,34.692513368984,80.0038197097021,"Sides",2.24096125303167,39.2538656811318,32.8923518666455,38.7626461944059,63.0332807199214,63.0332807199214,32.8923518666455,14.7058823529412,"min","min","min","max","null","tRNA Isoleucine","Inactive_FC_Dif_noRNASeq_min","Inactive_FC_Dif_noRNASeq_min","Inactive_FC_Dif_noRNASeq_min","Active_FC_Dif_noRNASeq_max","Inactive","Inactive","Inactive","Active"
"517","PF3D7_0312800",FALSE,92.9717341482047,93.7356760886173,94.2322383498854,95.6264323911383,2.65469824293353,94.1415202444614,95.6264323911383,"Mid",1.74360274256196,53.0137907498342,50.1235762357348,50.6973058887944,29.5623338623758,53.0137907498342,29.5623338623758,97.6784779193576,"max","max","max","min","null","60S ribosomal protein L26, putative","Active_FC","Active_FC","Active_FC","Active_FC","Active","Active","Active","Active"
