Gene_id	Variant	Percent_12B	Percent_10G	Percent_3D7B	MaxRedPercentDif	MeanRedPercent	MaxRedPercent	Interval	Pass_Maxtime	areaFC	area_12B	area_10G	area_3D7B	MaxArea	MinArea	MeanPercent	rel_12B	rel_10G	rel_3D7B	Gene_name	Annot	state_12B	state_10G	state_3D7B	category_12B	category_10G	category_3D7B
PF3D7_0202300	FALSE	20.936532507739937	21.342879256965944	18.711300309597522	2.6315789473684212	20.330237358101133	21.342879256965944	Sides	FALSE	0.48506944512289607	37.0279430583663	34.3218278044324	30.4795055492072	37.0279430583663	30.4795055492072	44.324925816023736	max	mid	min	null	Plasmodium exported protein (hyp11), unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0202400	FALSE	62.306501547987615	67.9953560371517	60.913312693498455	7.08204334365324	63.73839009287926	67.9953560371517	Left	FALSE	0.7962243208822594	37.0394988873781	46.1865812386265	35.437552906716	46.1865812386265	35.437552906716	84.21626810961774	min	max	min	PTEF	translation-enhancing factor	Active	Active	Active	Active	Active	Active
PF3D7_0202500	FALSE	99.3421052631579	98.83900928792569	99.4969040247678	0.6578947368421098	99.22600619195046	99.4969040247678	Left	FALSE	0.1582983951011551	64.1800815896217	64.1894444486493	62.0524161147837	64.1894444486493	62.0524161147837	99.33234421364986	max	max	min	ETRAMP2	early transcribed membrane protein 2	Active	Active	Active	Active	Active	Active
PF3D7_0202600	FALSE	44.64009287925697	48.10371517027864	48.142414860681114	3.5023219814241457	46.96207430340557	48.142414860681114	Left	FALSE	0.5157237175881518	13.9710505887941	9.21524231247673	7.00878040135405	13.9710505887941	7.00878040135405	41.04119392564147	max	min	min	null	nucleic acid binding protein, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0202700	FALSE	25.174148606811148	29.295665634674922	27.302631578947366	4.121517027863774	27.25748194014448	29.295665634674922	Left	FALSE	0.08145687440276303	15.3683982004859	14.2687303960486	14.7029558043639	15.3683982004859	14.2687303960486	38.180747076278585	max	min	mid	OPP	octaprenyl pyrophosphate synthase	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0202800	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.14540059347181	NA	NA	NA	null	conserved Plasmodium protein, unknown function	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0202900	FALSE	18.421052631578945	23.20046439628483	19.58204334365325	4.779411764705884	20.401186790505676	23.20046439628483	Sides	FALSE	0.47888617712212594	19.2430085515132	21.6470653742298	15.1821019830811	21.6470653742298	15.1821019830811	48.28722290102985	mid	max	min	DHHC12	palmitoyltransferase DHHC12, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0203000	FALSE	83.18498452012383	81.8498452012384	86.82275541795666	4.972910216718262	83.95252837977296	86.82275541795666	Mid	FALSE	0.27446930380571855	18.8846217784777	22.5899573798549	20.7306859321295	22.5899573798549	18.8846217784777	51.728050270553325	min	max	mid	ROPE	repetitive organellar protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0203100	FALSE	49.574303405572756	33.591331269349844	54.72136222910217	21.130030959752325	45.96233230134159	54.72136222910217	Right	FALSE	0.15997528050318502	22.5972259251117	21.851151569809	24.010817856602	24.010817856602	21.851151569809	28.748472682841683	mid	min	max	null	protein kinase, putative	Active	Active	Active	Active	Active	Active
PF3D7_0203200	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.951649502530984	NA	NA	NA	null	conserved Plasmodium protein, unknown function	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0203300	FALSE	34.52012383900929	40.51857585139319	38.719040247678016	5.9984520123839005	37.91924664602683	40.51857585139319	Sides	FALSE	0.2253472529587852	29.3230987374323	27.9115711726497	26.2809108224887	29.3230987374323	26.2809108224887	43.155437249083604	max	mid	min	ERCC1	ERCC1 nucleotide excision repair protein, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0203400	FALSE	93.51780185758514	96.05263157894737	94.46594427244582	2.534829721362229	94.67879256965945	96.05263157894737	Left	FALSE	0.25070778174537045	24.0827705228028	22.1307202569626	25.5152753105251	25.5152753105251	22.1307202569626	90.05498341769942	mid	min	max	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0203500	FALSE	51.27708978328174	40.421826625387	43.75	10.85526315789474	45.14963880288958	51.27708978328174	Sides	FALSE	0.3602917580972822	13.2751988156461	13.1201251786703	8.41126008133279	13.2751988156461	8.41126008133279	10.634491185198115	max	max	min	null	tRNA Glutamine	Active_rescued	Active_rescued	Active_rescued	Active	Active	Active
PF3D7_0203600	FALSE	51.91563467492261	46.90402476780186	44.2530959752322	7.662538699690408	47.69091847265222	51.91563467492261	Mid	FALSE	0.21808461698076298	22.4250258985621	21.7686952292431	19.4808835693218	22.4250258985621	19.4808835693218	27.083696980275793	max	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0203700	FALSE	58.03018575851393	50.96749226006192	49.690402476780186	8.339783281733745	52.89602683178534	58.03018575851393	Right	FALSE	0.1097484627464785	9.15375729462124	9.6270322747632	10.6353615416987	10.6353615416987	9.15375729462124	82.51440041892128	min	min	max	MAK16	protein MAK16, putative	Active	Active	Active	Active	Active	Active
PF3D7_0203800	FALSE	23.239164086687307	19.543343653250776	17.29876160990712	5.940402476780186	20.027089783281735	23.239164086687307	Mid	FALSE	0.4993528414702816	21.7034834901302	23.646742088193	16.9054787283442	23.646742088193	16.9054787283442	30.90417175772386	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0203900	FALSE	35.758513931888544	47.54256965944273	43.556501547987615	11.784055727554183	42.28586171310629	47.54256965944273	Sides	FALSE	0.26864259954417774	16.6341413076868	13.0074662138404	16.3385757121031	16.6341413076868	13.0074662138404	45.6973293768546	max	min	max	null	5'-3' exonuclease, N-terminal resolvase-like domain, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0204000	FALSE	22.8328173374613	25.174148606811148	21.323529411764707	3.8506191950464412	23.110165118679053	25.174148606811148	Mid	FALSE	0.26539946992300034	32.385345636918	34.1144233771447	30.5315305331842	34.1144233771447	30.5315305331842	22.973031942747426	mid	max	min	null	condensin-2 complex subunit H2, putative	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0204100	FALSE	84.79102167182663	88.97058823529412	91.87306501547987	7.08204334365324	88.54489164086687	91.87306501547987	Left	FALSE	0.33667451155183264	10.4052814519486	6.31603851438626	10.861144420336	10.861144420336	6.31603851438626	64.8018851457497	max	min	max	null	Sel1 repeat-containing protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0204200	FALSE	90.421826625387	91.25386996904025	93.51780185758514	3.0959752321981426	91.7311661506708	93.51780185758514	Right	FALSE	0.15531684127776735	8.6851033154751	7.62605381681116	9.72283117406102	9.72283117406102	7.62605381681116	80.04887414906615	mid	min	max	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0204300	FALSE	57.93343653250774	61.900154798761605	53.0766253869969	8.823529411764703	57.63673890608875	61.900154798761605	Left	FALSE	0.3550653350437703	25.8188615934978	28.3813709814562	23.5879889583653	28.3813709814562	23.5879889583653	63.527666259382094	mid	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0204400	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.941700122185374	NA	NA	NA	null	dynein light chain, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0204500	FALSE	54.46981424148607	58.55263157894737	56.288699690402474	4.0828173374613	56.43704850361197	58.55263157894737	Left	FALSE	0.1740455224281187	31.7134669079858	32.0583267866578	29.7087122338782	32.0583267866578	29.7087122338782	62.54145575144004	max	max	min	AspAT	aspartate transaminase	Active	Active	Active	Active	Active	Active
PF3D7_0204600	FALSE	21.787925696594428	22.890866873065015	22.058823529411764	1.102941176470587	22.245872033023737	22.890866873065015	Left	FALSE	0.34372486476711855	30.594830931001	28.6975921003813	25.9545452566449	30.594830931001	25.9545452566449	31.307819863850586	max	mid	min	null	5'-3' exonuclease, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0204700	FALSE	88.312693498452	87.42260061919505	88.42879256965944	1.006191950464384	88.0546955624355	88.42879256965944	Right	FALSE	0.09973309373894068	18.1345702310594	17.3974067782854	18.7438035437611	18.7438035437611	17.3974067782854	91.8135800314191	mid	min	max	HT	hexose transporter	Active	Active	Active	Active	Active	Active
PF3D7_0204800	FALSE	43.943498452012385	43.61455108359133	45.37538699690403	1.7608359133126967	44.311145510835914	45.37538699690403	Mid	FALSE	0.13928294276631842	23.7233204302457	25.603640157591	25.5479895316599	25.603640157591	23.7233204302457	46.663902949904	min	max	max	null	3'-5' exonuclease, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0204900	FALSE	50.832043343653254	52.960526315789465	49.36145510835913	3.5990712074303346	51.05134158926728	52.960526315789465	Left	FALSE	0.20450191091417033	18.4132788153987	20.731435270029	21.17405461274	21.17405461274	18.4132788153987	47.28573922150463	min	max	max	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial, putative	Active	Active	Active	Active	Active	Active
PF3D7_0205000	FALSE	14.1640866873065	16.969814241486066	15.86687306501548	2.8057275541795654	15.666924664602682	16.969814241486066	Mid	FALSE	0.608123130027615	16.9074291813657	23.8806129702394	15.6709507148666	23.8806129702394	15.6709507148666	30.51361494152557	min	max	min	null	conserved Plasmodium protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0205100	FALSE	12.925696594427244	13.254643962848297	12.809597523219814	0.44504643962848256	12.996646026831785	13.254643962848297	Sides	FALSE	0.4390755452688666	6.3287520280383	9.69887161667767	12.256271889168	12.256271889168	6.3287520280383	25.704747774480712	min	mid	max	null	conserved Plasmodium protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0205200	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.047041368476176	NA	NA	NA	null	MORN repeat protein, putative	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_0205300	FALSE	6.385448916408669	8.126934984520123	6.269349845201239	1.8575851393188838	6.927244582043343	8.126934984520123	Mid	FALSE	0.39149516510971116	17.6146089710136	18.7213588061648	13.4361740771837	18.7213588061648	13.4361740771837	10.261389422237738	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0205400	FALSE	29.914860681114554	32.48839009287926	29.063467492260063	3.424922600619194	30.488906088751293	32.48839009287926	Left	FALSE	0.26558701519191125	36.7645136228637	33.1790889177729	33.5532538711017	36.7645136228637	33.1790889177729	60.55594344562751	max	min	min	null	PCI domain-containing protein, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0205500	FALSE	52.883126934984524	57.06269349845201	62.151702786377705	9.26857585139318	57.36584107327141	62.151702786377705	Right	FALSE	0.17191169726950367	15.9552962257072	13.6344883125689	14.6895352790412	15.9552962257072	13.6344883125689	71.91918310350846	max	min	mid	null	DNA-directed RNA polymerase II 16 kDa subunit, putative	Active	Active	Active	Active	Active	Active
PF3D7_0205600	FALSE	60.97136222910217	71.8266253869969	75.17414860681114	14.202786377708975	69.32404540763673	75.17414860681114	Mid	FALSE	0.35422983910434813	16.0571758247603	12.0425326664875	11.2750729968516	16.0571758247603	11.2750729968516	44.90748821783907	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0205700	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.24262524000699	NA	NA	NA	null	RNA-binding protein, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0205800	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85.35084657008204	NA	NA	NA	PH1	PH domain-containing protein, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0205900	FALSE	85.10061919504643	87.20975232198143	86.88080495356037	2.109133126934992	86.3970588235294	87.20975232198143	Right	FALSE	0.12328829111301463	22.5429369584026	20.8785450283769	21.7722806027077	22.5429369584026	20.8785450283769	85.99231977657531	max	min	mid	RPN1	26S proteasome regulatory subunit RPN1, putative	Active	Active	Active	Active	Active	Active
PF3D7_0206000	FALSE	51.45123839009288	45.897832817337466	56.77244582043344	10.874613003095973	51.37383900928793	56.77244582043344	Left	FALSE	0.08360148746078812	8.10092759583058	8.85622983416368	7.72760975344304	8.85622983416368	7.72760975344304	36.60324663990225	min	max	min	RAD2	DNA repair protein RAD2, putative	Active	Active	Active	Active	Active	Active
PF3D7_0206100	FALSE	36.9969040247678	32.17879256965944	40.90557275541796	8.726780185758514	36.6937564499484	40.90557275541796	Right	FALSE	0.3297862136117644	5.91998398606048	8.98337548958529	10.3720978698193	10.3720978698193	5.91998398606048	54.23285041019375	min	max	max	SufE	cysteine desulfuration protein SufE	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0206200	FALSE	89.3188854489164	83.76547987616098	92.51160990712074	8.746130030959762	88.53199174406605	92.51160990712074	Sides	FALSE	0.27974927121492577	22.685730396768	21.0813563959076	24.8579715573091	24.8579715573091	21.0813563959076	56.33182056205272	mid	min	max	PAT	pantothenate transporter	Active	Active	Active	Active	Active	Active
PF3D7_0206300	FALSE	66.96981424148606	69.85294117647058	70.12383900928792	3.1540247678018574	68.98219814241486	70.12383900928792	Sides	FALSE	0.2431607251195926	24.5167675581946	25.9697973233486	27.7994373473091	27.7994373473091	24.5167675581946	76.38331296910457	min	mid	max	AROM	pentafunctional AROM polypeptide, putative, pseudogene	Active	Active	Active	Active	Active	Active
PF3D7_0206500	FALSE	58.18498452012384	57.68188854489165	60.11996904024768	2.438080495356033	58.66228070175439	60.11996904024768	Mid	FALSE	0.21453791953996296	15.5123999380259	12.8245921686308	12.6161380242364	15.5123999380259	12.6161380242364	52.142607784953746	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0206600	FALSE	21.942724458204335	21.594427244582043	18.401702786377708	3.541021671826627	20.646284829721363	21.942724458204335	Sides	FALSE	0.3237904297297334	24.57578152089	21.8622530498758	20.2046107195386	24.57578152089	20.2046107195386	35.497032640949556	max	mid	min	null	DNA-directed RNA polymerase III subunit RPC10, putative	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0206700	FALSE	38.33204334365325	38.75773993808049	35.410216718266255	3.347523219814235	37.5	38.75773993808049	Mid	FALSE	0.1568899414672888	9.890028982742	12.0080431925504	11.9560021526722	12.0080431925504	9.890028982742	63.390207715133535	min	max	max	ADSL	adenylosuccinate lyase	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0206800	FALSE	97.8328173374613	97.078173374613	99.72910216718266	2.6509287925696583	98.21336429308565	99.72910216718266	Left	FALSE	0.8534764537098164	5.77088758321886	4.91688864251988	16.4388207676024	16.4388207676024	4.91688864251988	98.64286961075231	min	min	max	MSP2	merozoite surface protein 2	Active	Active	Active	Active	Active	Active
PF3D7_0206900	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.11206144178739	NA	NA	NA	MSP5	merozoite surface protein 5	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0207000	FALSE	95.80108359133128	97.29102167182663	96.63312693498453	1.4899380804953495	96.57507739938082	97.29102167182663	Left	FALSE	0.9	13.0925962914953	33.6454835994415	15.719763924273	33.6454835994415	13.0925962914953	96.34753010996684	min	max	min	MSP4	merozoite surface protein 4	Active	Active	Active	Active	Active	Active
PF3D7_0207100	FALSE	70.49148606811146	65.40247678018576	74.72910216718266	9.326625386996895	70.2076883384933	74.72910216718266	Right	FALSE	0.25386686868068914	45.414543489067	41.9873407618777	43.3335057025162	45.414543489067	41.9873407618777	56.2641822307558	max	min	mid	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0207200	FALSE	64.00928792569658	61.26160990712074	57.17879256965944	6.83049535603714	60.81656346749226	64.00928792569658	Left	FALSE	0.4827293414279702	20.6635818922237	18.8318602805648	25.3487063898424	25.3487063898424	18.8318602805648	31.997294466748123	min	min	max	IscA1	iron-sulfur assembly protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0207300	FALSE	3.773219814241486	4.295665634674923	3.1733746130030958	1.1222910216718271	3.7474200206398347	4.295665634674923	Left	FALSE	0.47229873937064	11.1327403613445	4.75670737984086	5.33972680310714	11.1327403613445	4.75670737984086	6.283819165648455	max	min	min	SERA8	serine repeat antigen 8	Inactive_rnaseq	Inactive_rnaseq	Inactive_rnaseq	Inactive	Inactive	Inactive
PF3D7_0207400	FALSE	86.55185758513932	88.93188854489165	85.25541795665634	3.676470588235304	86.91305469556244	88.93188854489165	Left	FALSE	0.3700616039967992	7.42764884496571	7.74346148564437	12.4234804989225	12.4234804989225	7.42764884496571	83.98935241752487	min	min	max	SERA7	serine repeat antigen 7	Active	Active	Active	Active	Active	Active
PF3D7_0207500	FALSE	88.02244582043343	94.60139318885449	91.60216718266254	6.578947368421055	91.40866873065015	94.60139318885449	Left	FALSE	0.3736188289147297	7.10000869525185	7.17281286431305	12.1438628856007	12.1438628856007	7.10000869525185	87.62000349101065	min	min	max	SERA6	serine repeat antigen 6	Active	Active	Active	Active	Active	Active
PF3D7_0207600	FALSE	99.4969040247678	99.01315789473685	99.12925696594426	0.48374613003095135	99.21310629514964	99.4969040247678	Left	FALSE	0.40135341539499775	8.92611061496427	6.05125072100163	11.4695218288341	11.4695218288341	6.05125072100163	98.63850584744283	mid	min	max	SERA5	serine repeat antigen 5	Active	Active	Active	Active	Active	Active
PF3D7_0207700	FALSE	95.99458204334366	97.09752321981424	95.83978328173374	1.2577399380804906	96.31062951496388	97.09752321981424	Left	FALSE	0.5117919253128178	12.9267564868811	6.01756549515806	11.8982860416801	12.9267564868811	6.01756549515806	85.77413161110141	max	min	max	SERA4	serine repeat antigen 4	Active	Active	Active	Active	Active	Active
PF3D7_0207800	FALSE	85.99071207430342	81.86919504643963	84.3266253869969	4.1215170278637885	84.06217750257998	85.99071207430342	Mid	FALSE	0.20581027019734807	21.5609546484145	21.0304277471784	23.8088663948426	23.8088663948426	21.0304277471784	82.41403386280328	min	min	max	SERA3	serine repeat antigen 3	Active	Active	Active	Active	Active	Active
PF3D7_0207900	FALSE	19.872291021671824	27.24458204334365	24.477554179566564	7.372291021671828	23.864809081527348	27.24458204334365	Right	FALSE	0.5362956991714743	37.7979973836939	39.4570608380971	32.2170688992822	39.4570608380971	32.2170688992822	28.6262873101763	max	max	min	SERA2	serine repeat antigen 2	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0208000	FALSE	79.4311145510836	74.09055727554178	73.83900928792569	5.5921052631579045	75.78689370485036	79.4311145510836	Sides	FALSE	0.21088939961845174	30.2948517308065	27.4478448359574	28.6748568123656	30.2948517308065	27.4478448359574	48.18685634491185	max	min	mid	SERA1	serine repeat antigen 1	Active	Active	Active	Active	Active	Active
PF3D7_0208100	FALSE	83.22368421052632	79.95356037151703	69.562693498452	13.660990712074309	77.57997936016511	83.22368421052632	Left	FALSE	0.20651435099617999	11.8694150933658	9.94646759098596	9.08147135491737	11.8694150933658	9.08147135491737	76.195671146797	max	min	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0208200	FALSE	37.13235294117647	42.62770897832817	48.3359133126935	11.203560371517028	42.69865841073271	48.3359133126935	Right	FALSE	0.1550169095297703	13.2028796680335	11.9903612899336	14.0830895685855	14.0830895685855	11.9903612899336	83.26060394484203	mid	min	max	KRR1	KRR1 small subunit processome component, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0208300	FALSE	21.61377708978328	21.61377708978328	20.20123839009288	1.4125386996904012	21.142930856553146	21.61377708978328	Sides	FALSE	0.106836515316	19.7752272285587	19.4561130620276	18.3329342717927	19.7752272285587	18.3329342717927	31.218362716006283	max	max	min	null	conserved Plasmodium protein, unknown function	Inactive	Inactive	Inactive	Inactive	Inactive	Inactive
PF3D7_0208400	FALSE	93.20820433436533	94.17569659442725	91.62151702786377	2.5541795665634766	93.00180598555212	94.17569659442725	Right	FALSE	0.23197112111814067	12.6505770404424	13.6608575531932	10.5292474180983	13.6608575531932	10.5292474180983	62.65491359748648	max	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0208500	FALSE	47.890866873065015	47.987616099071204	50.13544891640866	2.244582043343648	48.67131062951496	50.13544891640866	Left	FALSE	0.2509888675170668	35.5988980169695	32.2105483054891	34.0197171758009	35.5988980169695	32.2105483054891	67.76051666957585	max	min	mid	ACP	acyl carrier protein	Active	Active	Active	Active	Active	Active
PF3D7_0208600	FALSE	71.1687306501548	79.0828173374613	78.63777089783281	7.914086687306494	76.29643962848297	79.0828173374613	Sides	FALSE	0.15381607787353313	30.9959995957686	28.9194825444759	29.3466983083906	30.9959995957686	28.9194825444759	71.10315936463606	max	min	min	RRF1	ribosome-recycling factor	Active	Active	Active	Active	Active	Active
PF3D7_0208700	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.29324489439693	NA	NA	NA	null	conserved Plasmodium protein, unknown function, unspecified product	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0208800	FALSE	83.99767801857585	87.53869969040248	83.22368421052632	4.315015479876166	84.92002063983489	87.53869969040248	Sides	FALSE	0.09391034279985915	16.4554799824251	17.353701512794	16.0859118849959	17.353701512794	16.0859118849959	61.90652818991098	min	max	min	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0208900	TRUE	2.863777089783282	2.1671826625387	1.68343653250774	1.1803405572755419	2.2381320949432406	2.863777089783282	Mid	FALSE	0.21696918335450732	11.2734337929778	8.34434981769195	10.4926068693905	11.2734337929778	8.34434981769195	7.18930005236516	max	min	max	P230p	6-cysteine protein P230p	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced	CVG_Silenced	CVG_Silenced
PF3D7_0209000	TRUE	4.179566563467492	3.0766253869969042	1.9156346749226005	2.2639318885448914	3.0572755417956654	4.179566563467492	Left	FALSE	0.5890093804634075	10.4733757196254	18.4250023558814	10.7980585217966	18.4250023558814	10.4733757196254	8.576976784779195	min	max	min	P230	6-cysteine protein P230	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced_noFC	CVG_Silenced	CVG_Silenced	CVG_Silenced
PF3D7_0209100	FALSE	34.53947368421053	41.911764705882355	42.56965944272446	8.03018575851393	39.673632610939116	42.56965944272446	Mid	FALSE	0.2308265883806163	9.94044096151163	8.10288179643641	6.82428201837331	9.94044096151163	6.82428201837331	47.656659102810266	max	mid	min	null	patatin-like phospholipase, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0209200	FALSE	46.613777089783284	44.42724458204334	47.60061919504644	3.173374613003098	46.21388028895769	47.60061919504644	Right	FALSE	0.08875072444425919	16.0534095051075	15.6196827491271	16.8178175291246	16.8178175291246	15.6196827491271	57.981323093035435	mid	min	max	MTR3	exosome complex component MTR3, putative	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0209300	FALSE	49.07120743034056	64.6671826625387	62.848297213622295	15.59597523219815	58.862229102167184	64.6671826625387	Left	FALSE	0.15735540116840518	11.2590558953137	9.75368884530523	9.13475797954023	11.2590558953137	9.13475797954023	46.893000523651594	max	min	min	IspF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	Active	Active	Active	Active	Active	Active
PF3D7_0209400	FALSE	27.979876160990713	33.78482972136223	36.84210526315789	8.862229102167177	32.86893704850361	36.84210526315789	Left	FALSE	0.33510380390903705	41.2777719859145	36.7538706331425	37.7809901294649	41.2777719859145	36.7538706331425	53.477919357654045	max	min	min	null	conserved protein, unknown function	Undetermined	Undetermined	Undetermined	No_Category	No_Category	No_Category
PF3D7_0209500	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.730581253272822	NA	NA	NA	null	conserved Plasmodium protein, unknown function	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive_FCna_Redna	Inactive	Inactive	Inactive
PF3D7_0209600	FALSE	78.67647058823529	75.05804953560371	71.63312693498453	7.0433436532507585	75.12254901960785	78.67647058823529	Left	FALSE	0.5352987429747126	14.3991290851	12.3894301714981	7.17259605494138	14.3991290851	7.17259605494138	55.74925816023739	max	max	min	null	transporter, putative	Active	Active	Active	Active	Active	Active
PF3D7_0209700	FALSE	66.44736842105263	57.62383900928793	56.15325077399381	10.294117647058819	60.07481940144479	66.44736842105263	Left	FALSE	0.20814426690370352	19.750350848361	17.1256231470021	16.940403245161	19.750350848361	16.940403245161	57.57985686856345	max	min	min	null	RING zinc finger protein, putative	Active	Active	Active	Active	Active	Active
PF3D7_0209800	FALSE	89.14473684210526	88.79643962848297	88.97058823529412	0.3482972136222884	88.97058823529412	89.14473684210526	Right	FALSE	0.11525873307262965	20.8700713045023	20.0252682648337	21.5812611613142	21.5812611613142	20.0252682648337	94.63693489265142	mid	min	max	UAP56	ATP-dependent RNA helicase UAP56	Active	Active	Active	Active	Active	Active
PF3D7_0209900	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.75283644615116	NA	NA	NA	null	unspecified product	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0210000	FALSE	92.87925696594426	93.30495356037152	93.73065015479877	0.8513931888545017	93.30495356037152	93.73065015479877	Left	FALSE	0.11068829390267425	18.5828367299556	19.8668466275254	20.0771286976417	20.0771286976417	18.5828367299556	97.1330075056729	min	max	max	Sec61-gamma	secretory complex protein 61 gamma subunit	Active	Active	Active	Active	Active	Active
PF3D7_0210100	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.39919706755106	NA	NA	NA	null	60S ribosomal protein L37ae, putative	Active_FCna_Redna	Active_FCna_Redna	Active_FCna_Redna	Active	Active	Active
PF3D7_0210200	FALSE	67.45356037151703	72.73606811145511	71.88467492260062	5.282507739938083	70.69143446852425	72.73606811145511	Right	FALSE	0.05895320717087421	31.9665181339545	31.1706498371477	31.7490987423099	31.9665181339545	31.1706498371477	61.90871007156572	max	min	max	null	conserved Plasmodium protein, unknown function	Active	Active	Active	Active	Active	Active
PF3D7_0210300	FALSE	43.459752321981426	51.99303405572755	57.14009287925697	13.680340557275542	50.86429308565531	57.14009287925697	Left	FALSE	0.3112985548838591	23.3691950592802	20.2469358310252	24.4494663219573	24.4494663219573	20.2469358310252	71.663902949904	max	min	max	null	monocarboxylate transporter, putative	Active	Active	Active	Active	Active	Active
